# VERSION 10104 -- Thu Aug 27 17:55:20 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq625
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
  74:    3.0828833761965824E+32   3.2951071366304226E+07   3.6198583294592012E+01   1.7438450166309175E+09   4.8740707359298670E+08   1.0163189463808209E+27   1.5344800943860429E+18   8.7970911073344105E-01   0.0000000000000000E+00   1.3737827250948127E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.8440164106825075E-12   4.9699573899379179E-01   0.0000000000000000E+00   4.9802811261133240E-01   4.9567732218195881E-03   1.9372453648349995E-05   2.7165560232284769E-09   7.3124003815062340E-16   1.1507318589026185E-23   3.5515355085901457E-33   1.9200190971772670E-44   1.0817767090884869E-57   3.4507892931960983E-72   0.0000000000000000E+00   5.5087065471954212E-90                      ---                      ---
  75:    3.1999999999999984E+32   3.3441738607751362E+07   3.6732357026499123E+01   1.7235806155111001E+09   4.8401503660292262E+08   1.0005063619040640E+27   1.5276813615499264E+18   8.7992440423993412E-01   0.0000000000000000E+00   1.3737821707277499E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7919706343522828E-12   4.9699644445855218E-01   0.0000000000000000E+00   4.9802857719120402E-01   4.9556093154160550E-03   1.9366317224676937E-05   2.7148032597982058E-09   7.3055702776863684E-16   1.1492485481867871E-23   3.5455937203043411E-33   1.9158936898128136E-44   1.0788254274966199E-57   3.4394472096926384E-72   0.0000000000000000E+00   5.4878214115035297E-90                      ---                      ---
  76:    3.3242477732292700E+32   3.3953174383919500E+07   3.7288477127585416E+01   1.7024919463438284E+09   4.8046870464867693E+08   9.8411731230069222E+26   1.5205499696185715E+18   8.8015169287573991E-01   0.0000000000000000E+00   1.3737815957497194E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.7384135716315282E-12   4.9699717615298883E-01   0.0000000000000000E+00   4.9802905904253691E-01   4.9544021369904712E-03   1.9359951751555831E-05   2.7129859764329491E-09   7.2984892364654534E-16   1.1477110170751816E-23   3.5394357765446857E-33   1.9116190900665716E-44   1.0757681605943543E-57   3.4277005463394759E-72   0.0000000000000000E+00   5.4661959768013076E-90                      ---                      ---
  77:    3.4558346558849076E+32   3.4485286719666719E+07   3.7866806368714286E+01   1.6805451176495612E+09   4.7676010413844275E+08   9.6713420321123733E+26   1.5130663546980032E+18   8.8039182303357777E-01   0.0000000000000000E+00   1.3737809992387366E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6833544316894835E-12   4.9699793525045555E-01   0.0000000000000000E+00   4.9802955893806772E-01   4.9531497505858283E-03   1.9353347098344047E-05   2.7111012790711967E-09   7.2911461157409402E-16   1.1461168683103921E-23   3.5330521827272840E-33   1.9071888004705238E-44   1.0726003475873666E-57   3.4155321276824839E-72   0.0000000000000000E+00   5.4437992261719423E-90                      ---                      ---
  78:    3.5949549650650617E+32   3.5037937686749451E+07   3.8467154935930139E+01   1.6577566079506781E+09   4.7288956786104649E+08   9.4957910114568826E+26   1.5052273368394086E+18   8.8064513961402768E-01   0.0000000000000000E+00   1.3737803815892375E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6269351820226614E-12   4.9699872124907973E-01   0.0000000000000000E+00   4.9803007654734388E-01   4.9518529840706206E-03   1.9346507720524346E-05   2.7091504358830917E-09   7.2835459984288233E-16   1.1444672290188916E-23   3.5264475664617919E-33   1.9026061328670588E-44   1.0693244489860983E-57   3.4029517754081177E-72   0.0000000000000000E+00   5.4206498770466879E-90                      ---                      ---
  79:    3.7417875542041018E+32   3.5610946577242859E+07   3.9089283882152927E+01   1.6341468677709448E+09   4.6885799982266504E+08   9.3147738345208012E+26   1.4970306483419218E+18   8.8091197397908672E-01   0.0000000000000000E+00   1.3737797432493723E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.5693114862485708E-12   4.9699953357863402E-01   0.0000000000000000E+00   4.9803061149491612E-01   4.9505127780585930E-03   1.9339438679190662E-05   2.7071348858918993E-09   7.2756946373262140E-16   1.1427633726827647E-23   3.5196271459091538E-33   1.8978748131913380E-44   1.0659432250454096E-57   3.3899704749461382E-72   0.0000000000000000E+00   5.3967688088222556E-90                      ---                      ---
  80:    3.8964939972735609E+32   3.6204093169448510E+07   3.9732908714125081E+01   1.6097402495970304E+09   4.6466687947662443E+08   9.1285760258192747E+26   1.4884749525578834E+18   8.8119264274379583E-01   0.0000000000000000E+00   1.3737790847115059E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.5106511294148239E-12   4.9700037161261978E-01   0.0000000000000000E+00   4.9803116336829140E-01   4.9491301659814338E-03   1.9332145532506823E-05   2.7050562098213174E-09   7.2675983399823947E-16   1.1410066942281921E-23   3.5125966298424567E-33   1.8929989118512545E-44   1.0624596856055139E-57   3.3766001809243824E-72   0.0000000000000000E+00   5.3721787014385090E-90                      ---                      ---
  81:    4.0592167942119814E+32   3.6817121000756919E+07   4.0397703060096738E+01   1.5845649059336643E+09   4.6031826270787317E+08   8.9375131898980863E+26   1.4795598580227668E+18   8.8148744654448308E-01   0.0000000000000000E+00   1.3737784064947400E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.4511316012587778E-12   4.9700123469051483E-01   0.0000000000000000E+00   4.9803173173257920E-01   4.9477062373921342E-03   1.9324634138767081E-05   2.7029160755791422E-09   7.2592637550029431E-16   1.1391986636953157E-23   3.5053620319179803E-33   1.8879827145415309E-44   1.0588769973479336E-57   3.3628534592269475E-72   0.0000000000000000E+00   5.3469033735726138E-90                      ---                      ---
  82:    4.2300776145254535E+32   3.7449740571499579E+07   4.1083302460087083E+01   1.5586526570680599E+09   4.5581478007309294E+08   8.7419290496788268E+26   1.4702859286886239E+18   8.8179666881786933E-01   0.0000000000000000E+00   1.3737777091063581E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.3909358141902058E-12   4.9700212216683304E-01   0.0000000000000000E+00   4.9803231616279442E-01   4.9462420570310101E-03   1.9316910226344905E-05   2.7007161171246518E-09   7.2506973992731496E-16   1.1373407236987023E-23   3.4979292600882554E-33   1.8828304371997267E-44   1.0551982798110712E-57   3.3487427026643361E-72   0.0000000000000000E+00   5.3209663376492978E-90                      ---                      ---
  83:    4.4091755965041985E+32   3.8101632414616406E+07   4.1789308537579515E+01   1.5320388303729000E+09   4.5115963350416195E+08   8.5421932201249229E+26   1.4606546901945011E+18   8.8212057472281968E-01   0.0000000000000000E+00   1.3737769929440692E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.3302429839433908E-12   4.9700303353553166E-01   0.0000000000000000E+00   4.9803291632577867E-01   4.9447384595854623E-03   1.9308978308309226E-05   2.6984576265683686E-09   7.2419044585838041E-16   1.1354340293733902E-23   3.4903030762873436E-33   1.8775455048146618E-44   1.0514260903551542E-57   3.3342781550098905E-72   0.0000000000000000E+00   5.2943871670932185E-90                      ---                      ---
  84:    4.5965857198159911E+32   3.8772449977328286E+07   4.2515294520177136E+01   1.5047620731222658E+09   4.4635659491864073E+08   8.3386987456042136E+26   1.4506686327075034E+18   8.8245941064410038E-01   0.0000000000000000E+00   1.3737762580204802E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.2692055413300854E-12   4.9700396878063646E-01   0.0000000000000000E+00   4.9803353221109325E-01   4.9431954712236600E-03   1.9300838628777870E-05   2.6961406860948875E-09   7.2328854088608804E-16   1.1334787160564978E-23   3.4824841686766943E-33   1.8721285235358588E-44   1.0475609776233544E-57   3.3194623677267860E-72   0.0000000000000000E+00   5.2671713163811820E-90                      ---                      ---
  85:    4.7923572693506620E+32   3.9461822272412568E+07   4.3260815441270566E+01   1.4768641408284252E+09   4.4141001817746955E+08   8.1318594312568705E+26   1.4403312104695045E+18   8.8281340583128398E-01   0.0000000000000000E+00   1.3737755030942468E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.2078805038072340E-12   4.9700492948192904E-01   0.0000000000000000E+00   4.9803416485913943E-01   4.9416104854151975E-03   1.9292477538892921E-05   2.6937614311176583E-09   7.2236253673458858E-16   1.1314715919536096E-23   3.4744599305727655E-33   1.8665708969781973E-44   1.0435969308247219E-57   3.3042727721979909E-72   0.0000000000000000E+00   5.2392781347715241E-90                      ---                      ---
  86:    4.9965124080893332E+32   4.0169356267858386E+07   4.4025435685129381E+01   1.4483896627687852E+09   4.3632490963239098E+08   7.9221070001707174E+26   1.4296468386254280E+18   8.8318278248104787E-01   0.0000000000000000E+00   1.3737747224479705E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.1459833147149094E-12   4.9700592291533391E-01   0.0000000000000000E+00   4.9803481906136565E-01   4.9399714980318879E-03   1.9283831812591942E-05   2.6913019035551828E-09   7.2140546198931517E-16   1.1293975872453249E-23   3.4661702957569196E-33   1.8608311815993434E-44   1.0395045308372648E-57   3.2885971785692516E-72   0.0000000000000000E+00   5.2105025257083410E-90                      ---                      ---
  87:    5.2090448764490796E+32   4.0894638995428950E+07   4.4808832300217894E+01   1.4193858839130218E+09   4.3110729305056006E+08   7.7098881092704695E+26   1.4186208901531817E+18   8.8356780816711933E-01   0.0000000000000000E+00   1.3737738895002764E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0816602648660827E-12   4.9700698290791656E-01   0.0000000000000000E+00   4.9803551709380423E-01   4.9382227003483877E-03   1.9274607162500539E-05   2.6886784550212665E-09   7.2038479226653524E-16   1.1271862835239342E-23   3.4573340810840433E-33   1.8547149261748793E-44   1.0351453461837929E-57   3.2719061450774187E-72   0.0000000000000000E+00   5.1798739780969121E-90                      ---                      ---
  88:    5.4299188350019514E+32   4.1637239348558068E+07   4.5621440186384511E+01   1.3899024232104537E+09   4.2576258482524127E+08   7.4956612576102524E+26   1.4072596663940948E+18   8.8396834853900130E-01   0.0000000000000000E+00   1.3737730394881615E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0178810593186069E-12   4.9700806461795133E-01   0.0000000000000000E+00   4.9803622942703601E-01   4.9364380730577964E-03   1.9265193926528000E-05   2.6860021649064331E-09   7.1934376823756886E-16   1.1249314229881699E-23   3.4483261363058027E-33   1.8484818234540423E-44   1.0307046679306561E-57   3.2549099112985546E-72   0.0000000000000000E+00   5.1486971220430485E-90                      ---                      ---
  89:    5.6590678666849841E+32   4.2396709596242838E+07   4.6455970815281717E+01   1.3599909536516910E+09   4.2027678387662745E+08   7.2798936207000530E+26   1.3955703806094226E+18   8.8438170213664236E-01   0.0000000000000000E+00   1.3737721699559255E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.9547129053554620E-12   4.9700917117061383E-01   0.0000000000000000E+00   4.9803695811909537E-01   4.9346124600622761E-03   1.9255565000203678E-05   2.6832653855101086E-09   7.1827943670545270E-16   1.1226266621755437E-23   3.4391213522027315E-33   1.8421147021391651E-44   1.0261704427855366E-57   3.2375630340248760E-72   0.0000000000000000E+00   5.1168897819988059E-90                      ---                      ---
  90:    5.8963941536053810E+32   4.3172586591128252E+07   4.7311130543773778E+01   1.3297049190628486E+09   4.1469609262193966E+08   7.0630578454462204E+26   1.3835612612289902E+18   8.8481390592398501E-01   0.0000000000000000E+00   1.3737712794628081E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.8923065432122678E-12   4.9701030439950145E-01   0.0000000000000000E+00   4.9803770437746581E-01   4.9327428361532564E-03   1.9245704515227603E-05   2.6804636714890236E-09   7.1719009102930296E-16   1.1202683607076122E-23   3.4297054300397301E-33   1.8356038813577450E-44   1.0215359623751221E-57   3.2198405578518592E-72   0.0000000000000000E+00   5.0844074145044317E-90                      ---                      ---
  91:    6.1417678423078713E+32   4.3964392661268875E+07   4.8181716408955005E+01   1.2990992684067252E+09   4.0900459250132787E+08   6.8456288391303573E+26   1.3712413134331779E+18   8.8526170178227426E-01   0.0000000000000000E+00   1.3737704834198990E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.8386973688822012E-12   4.9701131743390436E-01   0.0000000000000000E+00   4.9803837148434815E-01   4.9310715115104707E-03   1.9236890430019306E-05   2.6779600889766700E-09   7.1621688673885375E-16   1.1181620758685808E-23   3.4212982434741224E-33   1.8297927650530670E-44   1.0174014820383019E-57   3.2040375421701048E-72   0.0000000000000000E+00   5.0554558841832652E-90                      ---                      ---
  92:    6.3950266099171614E+32   4.4771636295144081E+07   4.9067091171216816E+01   1.2682300176762495E+09   4.0321338254552013E+08   6.6280805852657209E+26   1.3586204984354586E+18   8.8572542214130046E-01   0.0000000000000000E+00   1.3737696707200534E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7862643907223405E-12   4.9701235166719976E-01   0.0000000000000000E+00   4.9803905255066949E-01   4.9293652124247703E-03   1.9227892506242848E-05   2.6754051309972783E-09   7.1522394542761023E-16   1.1160136845005617E-23   3.4127256150414631E-33   1.8238695840475176E-44   1.0131892962115856E-57   3.1879452715741968E-72   0.0000000000000000E+00   5.0259877577274546E-90                      ---                      ---
  93:    6.6559754419100693E+32   4.5593812489771597E+07   4.9966605257528947E+01   1.2371540567078078E+09   3.9733040043757504E+08   6.4108830199437674E+26   1.3457096137712059E+18   8.8620503776180581E-01   0.0000000000000000E+00   1.3737688419405467E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.7352111660915083E-12   4.9701340636483898E-01   0.0000000000000000E+00   4.9803974709270638E-01   4.9276251507210074E-03   1.9218717189437217E-05   2.6728006770870304E-09   7.1421201227691187E-16   1.1138248361372885E-23   3.4039942861944385E-33   1.8178391344254361E-44   1.0089029366360384E-57   3.1715776951526473E-72   0.0000000000000000E+00   4.9960293511912680E-90                      ---                      ---
  94:    6.9243866304249961E+32   4.6430402875631697E+07   5.0879596862413585E+01   1.2059287876918533E+09   3.9136391101358134E+08   6.1944989982132472E+26   1.3325202910461891E+18   8.8670047636518390E-01   0.0000000000000000E+00   1.3737679977070503E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6857418373996950E-12   4.9701448073068427E-01   0.0000000000000000E+00   4.9804045458617180E-01   4.9258526398434782E-03   1.9209371457598694E-05   2.6701487580374815E-09   7.1318189078153884E-16   1.1115973054235787E-23   3.3951114925446831E-33   1.8117065490601518E-44   1.0045461702357921E-57   3.1549496430632864E-72   0.0000000000000000E+00   4.9656085627661591E-90                      ---                      ---
  95:    7.1999999999999965E+32   4.7280875614325613E+07   5.1805391827176550E+01   1.1746118062808378E+09   3.8532247211657178E+08   5.9793813803254457E+26   1.3190649683889431E+18   8.8721161975006013E-01   0.0000000000000000E+00   1.3737671386930124E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.6380607199616433E-12   4.9701557390779549E-01   0.0000000000000000E+00   4.9804117446673468E-01   4.9240490935572060E-03   1.9199862814680830E-05   2.6674515533616488E-09   7.1213444167445044E-16   1.1093329894897886E-23   3.3860849521734929E-33   1.8054772884942938E-44   1.0001229917266423E-57   3.1380767948970960E-72   0.0000000000000000E+00   4.9347548090750645E-90                      ---                      ---
  96:    7.4825233654680658E+32   4.8144685089927301E+07   5.2743303333957201E+01   1.1432605861267288E+09   3.7921489900186396E+08   5.7659702653067932E+26   1.3053568612295388E+18   8.8773830086328609E-01   0.0000000000000000E+00   1.3737662656189984E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5923718810413872E-12   4.9701668497926754E-01   0.0000000000000000E+00   4.9804190613057203E-01   4.9222160245648537E-03   1.9190199283544505E-05   2.6647113886496034E-09   7.1107058180344581E-16   1.1070339052241213E-23   3.3769228535314219E-33   1.7991571315325629E-44   9.9563761601571534E-58   3.1209756472286937E-72   0.0000000000000000E+00   4.9034989599699049E-90                      ---                      ---
  97:    7.7716466101759362E+32   4.9021311850933582E+07   5.3692675171776308E+01   1.1119314322735040E+09   3.7305008165757328E+08   5.5546854496172979E+26   1.2914095995804572E+18   8.8828031379792527E-01   0.0000000000000000E+00   1.3737653792305720E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5488775223119879E-12   4.9701781299638137E-01   0.0000000000000000E+00   4.9804264895290851E-01   4.9203549980610800E-03   1.9180389161259224E-05   2.6619306656040951E-09   7.0999125687351329E-16   1.1047021300859793E-23   3.3676336184163988E-33   1.7927520107442195E-44   9.9109436059068363E-58   3.1036630619554298E-72   0.0000000000000000E+00   4.8718725075303068E-90                      ---                      ---
  98:    8.0670300945172416E+32   4.9910222981137879E+07   5.4652838527145938E+01   1.0806792473918674E+09   3.6683695270827264E+08   5.3459247146446549E+26   1.2772371937785679E+18   8.8883741164177843E-01   0.0000000000000000E+00   1.3737644802982736E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5077774953845140E-12   4.9701895697862691E-01   0.0000000000000000E+00   4.9804340228803146E-01   4.9184676316947236E-03   1.9170441019049362E-05   2.6591118616059967E-09   7.0889744121418227E-16   1.1023398014116294E-23   3.3582258984258060E-33   1.7862680093471240E-44   9.8649764273013640E-58   3.0861562535211152E-72   0.0000000000000000E+00   4.8399075391389610E-90                      ---                      ---
  99:    8.3683057110728352E+32   5.0810871284311064E+07   5.5623111234958991E+01   1.0495579679782509E+09   3.6058458769816476E+08   5.1400666525454341E+26   1.2628543050000758E+18   8.8940929214458864E-01   0.0000000000000000E+00   1.3737635696360394E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4692687231278802E-12   4.9702011589026573E-01   0.0000000000000000E+00   4.9804416545385843E-01   4.9165556342347840E-03   1.9160363906102158E-05   2.6562575870104658E-09   7.0779015992785737E-16   1.0999491640103757E-23   3.3487087635166231E-33   1.7797114903195143E-44   9.8185207029828544E-58   3.0684731319689257E-72   0.0000000000000000E+00   4.8076373592517034E-90                      ---                      ---
 100:    8.6750781544790573E+32   5.1722694355371252E+07   5.6602796958018992E+01   1.0186203000994186E+09   3.5430216792786658E+08   4.9374687940164546E+26   1.2482762103098765E+18   8.8999559493487024E-01   0.0000000000000000E+00   1.3737626481005512E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4335421860049502E-12   4.9702128864115380E-01   0.0000000000000000E+00   4.9804493773247915E-01   4.9146208042126502E-03   1.9150167342281719E-05   2.6533705825889587E-09   7.0667048779189827E-16   1.0975325675096212E-23   3.3390916902455873E-33   1.7730890872736191E-44   9.7716243438646372E-58   3.0506322716030001E-72   0.0000000000000000E+00   4.7750964266219376E-90                      ---                      ---
 101:    8.9869263997885493E+32   5.2645113558241323E+07   5.7591184319264009E+01   9.8791746887080920E+08   3.4799894279876149E+08   4.7384659653368278E+26   1.2335187657662804E+18   8.9059589887921609E-01   0.0000000000000000E+00   1.3737617165906578E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4007775896455763E-12   4.9702247408748212E-01   0.0000000000000000E+00   4.9804571837064393E-01   4.9126650286999115E-03   1.9139861311490420E-05   2.6504537171731021E-09   7.0553954823761000E-16   1.0950924638677127E-23   3.3293845506835460E-33   1.7664076958010326E-44   9.7243370229738817E-58   3.0326528809974708E-72   0.0000000000000000E+00   4.7423202940765943E-90                      ---                      ---
 102:    9.3034053808593111E+32   5.3577532930703938E+07   5.8587546008578563E+01   9.5749898346146369E+08   3.4168419188071185E+08   4.5433688847563005E+26   1.2185983674941860E+18   8.9120971964132889E-01   0.0000000000000000E+00   1.3737607760467339E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3711343897770737E-12   4.9702367103258716E-01   0.0000000000000000E+00   4.9804650658029787E-01   4.9106902819715074E-03   1.9129456254372349E-05   2.6475099851262484E-09   7.0439851226174413E-16   1.0926314047436402E-23   3.3195976007711639E-33   1.7596744644453174E-44   9.6767101027830389E-58   3.0145547721097833E-72   0.0000000000000000E+00   4.7093455467793893E-90                      ---                      ---
 103:    9.6240478581360333E+32   5.4519338036760658E+07   5.9591137887903479E+01   9.2741241924931347E+08   3.3536718692220312E+08   4.3524630051846033E+26   1.2035319109677742E+18   8.9183650750138310E-01   0.0000000000000000E+00   1.3737598274502108E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3447376568087533E-12   4.9702487822755115E-01   0.0000000000000000E+00   4.9804730153897675E-01   4.9086986245141413E-03   1.9118963062794479E-05   2.6445425043289377E-09   7.0324859753731469E-16   1.0901520393003111E-23   3.3097414704159937E-33   1.7528967868901977E-44   9.6287965713201398E-58   2.9963583328092675E-72   0.0000000000000000E+00   4.6762097468709768E-90                      ---                      ---
 104:    9.9483664631032995E+32   5.5469894787313811E+07   6.0601198115571997E+01   8.9770321856230819E+08   3.2905715404049712E+08   4.1660076069719166E+26   1.1883367483814764E+18   8.9247564550347969E-01   0.0000000000000000E+00   1.3737588718229715E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3216577793334275E-12   4.9702609437196860E-01   0.0000000000000000E+00   4.9804810239031205E-01   4.9066922017624807E-03   1.9108393072862027E-05   2.6415545137587028E-09   7.0209106736794827E-16   1.0876571116751417E-23   3.2998271522892202E-33   1.7460822932757371E-44   9.5806509723364922E-58   2.9780844972436895E-72   0.0000000000000000E+00   4.6429513743520068E-90                      ---                      ---
 105:    1.0275855904722873E+33   5.6428548250437431E+07   6.1616946313081762E+01   8.6841451123473847E+08   3.2276323632359159E+08   3.9842351414056173E+26   1.1730306443811218E+18   8.9312644800055963E-01   0.0000000000000000E+00   1.3737579102268525E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3018853094922236E-12   4.9702731811457984E-01   0.0000000000000000E+00   4.9804890824444858E-01   4.9046732430532390E-03   1.9097758059057862E-05   2.6385493713972557E-09   7.0092722977075055E-16   1.0851494587344303E-23   3.2898659917817983E-33   1.7392388423419752E-44   9.5323293416166829E-58   2.9597547186597045E-72   0.0000000000000000E+00   4.6096097726586875E-90                      ---                      ---
 106:    1.0605995321344584E+33   5.7394621473092191E+07   6.2637582796609841E+01   8.3958695599068165E+08   3.1649445708922982E+08   3.8073508224641773E+26   1.1576317300823265E+18   8.9378815967015957E-01   0.0000000000000000E+00   1.3737569437629919E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2853070291388501E-12   4.9702854805410257E-01   0.0000000000000000E+00   4.9804971817859256E-01   4.9026440602542160E-03   1.9087070226650255E-05   2.6355305516595378E-09   6.9975843637646302E-16   1.0826320074426196E-23   3.2798696754702195E-33   1.7323745125859570E-44   9.4838891366771866E-58   2.9413909398597058E-72   0.0000000000000000E+00   4.5762250902012679E-90                      ---                      ---
 107:    1.0938250759929178E+33   5.8367414336870909E+07   6.3662287895819986E+01   8.1125860343588054E+08   3.1025968403723615E+08   3.6355324613817045E+26   1.1421584555989155E+18   8.9445995507524556E-01   0.0000000000000000E+00   1.3737559735711882E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2716948762265933E-12   4.9702978274004589E-01   0.0000000000000000E+00   4.9805053123754894E-01   4.9006070464195344E-03   1.9076342204221155E-05   2.6325016428721299E-09   6.9858608135231200E-16   1.0801077722917776E-23   3.2698502198726535E-33   1.7254975936656518E-44   9.4353891686508830E-58   2.9230155646645571E-72   0.0000000000000000E+00   4.5428382240481925E-90                      ---                      ---
 108:    1.1272077762965457E+33   5.9346202471223228E+07   6.4690221384369323E+01   7.8346478120269775E+08   3.0406759453970474E+08   3.4689305357626556E+26   1.1266295410995333E+18   8.9514093884578316E-01   0.0000000000000000E+00   1.3737550008290414E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2607195117705978E-12   4.9703102067380001E-01   0.0000000000000000E+00   4.9805134643443899E-01   4.8985646739921071E-03   1.9065587033795233E-05   2.6294663440934102E-09   6.9741160007469451E-16   1.0775798522063476E-23   3.2598199581841413E-33   1.7186165764733801E-44   9.3868895253105094E-58   2.9046514262252049E-72   0.0000000000000000E+00   4.5094907582496210E-90                      ---                      ---
 109:    1.1606924042224911E+33   6.0330236248581715E+07   6.5720522042701248E+01   7.5623800155265415E+08   2.9792664229926521E+08   3.3076684823817375E+26   1.1110639265520412E+18   8.9583014655265902E-01   0.0000000000000000E+00   1.3737540267509502E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2519895097033283E-12   4.9703226030991665E-01   0.0000000000000000E+00   4.9805216275154474E-01   4.8965194926908172E-03   1.9054818159302423E-05   2.6264284614864859E-09   6.9623646763483190E-16   1.0750514271056696E-23   3.2497915257301867E-33   1.7117401423989573E-44   9.3384514890098225E-58   2.8863217536554031E-72   0.0000000000000000E+00   4.4762248995422931E-90                      ---                      ---
 110:    1.1942232217492810E+33   6.1318739886868507E+07   6.6752307381669354E+01   7.2960789149957240E+08   2.9184502560347176E+08   3.1518432004420141E+26   1.0954807202569047E+18   8.9652654634358264E-01   0.0000000000000000E+00   1.3737530525868692E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2451016077445331E-12   4.9703350005768310E-01   0.0000000000000000E+00   4.9805297914134583E-01   4.8944741269135485E-03   1.9044049412499184E-05   2.6233919040009148E-09   6.9506219708445982E-16   1.0725257539276919E-23   3.2397778433734420E-33   1.7048771512700895E-44   9.2901374460379852E-58   2.8680501356980531E-72   0.0000000000000000E+00   4.4430834081627059E-90                      ---                      ---
